,title,price,link
474,HP Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) 15s- eq1561AU Thin and Light Laptop,"₹31,990",/hp-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-11-home-15s-eq1561au-thin-light-laptop/p/itm3ee1fcefe285f?pid=COMGGFZHGC2HWZ4Z&lid=LSTCOMGGFZHGC2HWZ4ZF4EHLO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_475&otracker=search&fm=organic&iid=720cf544-cb9c-4e45-ac7c-ce545f9269df.COMGGFZHGC2HWZ4Z.SEARCH&ppt=None&ppn=None&ssid=be36091pio0000001669551633234&qH=312f91285e048e09
475,HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹69,490",/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0050ax-gaming-laptop/p/itm5de096d7b3159?pid=COMGGYEBRKPEHQKF&lid=LSTCOMGGYEBRKPEHQKFGHGYUV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_476&otracker=search&fm=organic&iid=720cf544-cb9c-4e45-ac7c-ce545f9269df.COMGGYEBRKPEHQKF.SEARCH&ppt=None&ppn=None&ssid=be36091pio0000001669551633234&qH=312f91285e048e09
476,acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,"₹35,699",/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm3dfe6441269c3?pid=COMGB64G2N5VR6BC&lid=LSTCOMGB64G2N5VR6BCUD4YGR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_477&otracker=search&fm=organic&iid=720cf544-cb9c-4e45-ac7c-ce545f9269df.COMGB64G2N5VR6BC.SEARCH&ppt=None&ppn=None&ssid=be36091pio0000001669551633234&qH=312f91285e048e09
477,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop,"₹46,990",/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a514-54-thin-light-laptop/p/itm722a187f94fe5?pid=COMG69G2WFUNNHGU&lid=LSTCOMG69G2WFUNNHGUTLTKN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_478&otracker=search&fm=organic&iid=720cf544-cb9c-4e45-ac7c-ce545f9269df.COMG69G2WFUNNHGU.SEARCH&ppt=None&ppn=None&ssid=be36091pio0000001669551633234&qH=312f91285e048e09
478,ASUS Chromebook Flip Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-BU0704 Chromebook,"₹16,990",/asus-chromebook-flip-celeron-dual-core-4-gb-32-gb-emmc-storage-chrome-os-c214ma-bu0704/p/itmc0ba19a0da373?pid=COMGHFTHHXH9AKMS&lid=LSTCOMGHFTHHXH9AKMSUIBIH6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_479&otracker=search&fm=organic&iid=720cf544-cb9c-4e45-ac7c-ce545f9269df.COMGHFTHHXH9AKMS.SEARCH&ppt=None&ppn=None&ssid=be36091pio0000001669551633234&qH=312f91285e048e09
479,DELL Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,"₹71,990",/dell-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5515-gaming-laptop/p/itmb14d1cbc2f2fe?pid=COMGCNDPPQPTKCMN&lid=LSTCOMGCNDPPQPTKCMNELPPP8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_20_480&otracker=search&fm=organic&iid=720cf544-cb9c-4e45-ac7c-ce545f9269df.COMGCNDPPQPTKCMN.SEARCH&ppt=None&ppn=None&ssid=be36091pio0000001669551633234&qH=312f91285e048e09
480,DELL Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,"₹71,990",/dell-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-120-hz-g15-5515-gaming-laptop/p/itmb14d1cbc2f2fe?pid=COMGCNDPPQPTKCMN&lid=LSTCOMGCNDPPQPTKCMNELPPP8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_481&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGCNDPPQPTKCMN.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
481,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,"₹1,87,990",/asus-rog-strix-g15-2022-90whr-battery-ryzen-9-octa-core-6900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3080-g513rs-hq024ws-gaming-laptop/p/itm09c06d96e0d7d?pid=COMGGYY3KFMFYXAZ&lid=LSTCOMGGYY3KFMFYXAZVXQBD8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_482&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGGYY3KFMFYXAZ.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
482,ASUS Vivobook 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EB322WS Thin and Light La...,"₹39,242",/asus-vivobook-14-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x415ea-eb322ws-thin-light-laptop/p/itm8d11836a5af91?pid=COMGAJF6HETFYCBZ&lid=LSTCOMGAJF6HETFYCBZBY8GND&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_483&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGAJF6HETFYCBZ.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
483,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,"₹44,990",/redmibook-pro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm436427e982703?pid=COMG4Z359A4Z3MFG&lid=LSTCOMG4Z359A4Z3MFGOJQLGB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_484&otracker=search&fm=organic&iid=en_scnVKdiIDyfpmrjv6xyGvsoo9h7pn0E4Oip0vJwqG4uZi7SdVRJSTwwJqL22Oj9ikdFLQtD2937Ex5hhcIKj%2Bw%3D%3D&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
484,ASUS Vivobook 16X Ryzen 5 Hexa Core R5-5600H - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB511WS Lapt...,"₹59,690",/asus-vivobook-16x-ryzen-5-hexa-core-r5-5600h-16-gb-512-gb-ssd-windows-11-home-m1603qa-mb511ws-laptop/p/itm2b26182c33ac7?pid=COMGHFCKYYXJZE3G&lid=LSTCOMGHFCKYYXJZE3GHIRDLR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_485&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGHFCKYYXJZE3G.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
485,ASUS Vivobook Gaming Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹57,990",/asus-vivobook-gaming-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-f571gt-hn1062t-laptop/p/itm17141ef4f3a14?pid=COMG5QHN77MU7AGD&lid=LSTCOMG5QHN77MU7AGD4M21N0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_486&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG5QHN77MU7AGD.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
486,ASUS TUF Gaming A17 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹84,990",/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa766ic-hx005w-laptop/p/itm6bf9d3f684219?pid=COMGE73KP64RFUWH&lid=LSTCOMGE73KP64RFUWH89ABGF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_487&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGE73KP64RFUWH.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
487,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,"₹37,228",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_488&otracker=search&fm=organic&iid=en_scnVKdiIDyfpmrjv6xyGvsoo9h7pn0E4Oip0vJwqG4uFOPnzqhMuyFRxmdbd8cIERGb8TM7MJdoyqjQLfP9KkA%3D%3D&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
488,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin an...,"₹63,567",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-2-graphics-3511-thin-light-laptop/p/itmd8f6c106d9bca?pid=COMG9NYDSF4N74DN&lid=LSTCOMG9NYDSF4N74DNEUADFA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_489&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG9NYDSF4N74DN.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
489,acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) A514-54 Thin and Light Laptop,"₹46,990",/acer-aspire-5-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-a514-54-thin-light-laptop/p/itm722a187f94fe5?pid=COMG69G2WFUNNHGU&lid=LSTCOMG69G2WFUNNHGUTLTKN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_490&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG69G2WFUNNHGU.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
490,ASUS Chromebook Flip Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-BU0704 Chromebook,"₹16,990",/asus-chromebook-flip-celeron-dual-core-4-gb-32-gb-emmc-storage-chrome-os-c214ma-bu0704/p/itmc0ba19a0da373?pid=COMGHFTHHXH9AKMS&lid=LSTCOMGHFTHHXH9AKMSUIBIH6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_491&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGHFTHHXH9AKMS.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
491,HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹69,490",/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0050ax-gaming-laptop/p/itm5de096d7b3159?pid=COMGGYEBRKPEHQKF&lid=LSTCOMGGYEBRKPEHQKFGHGYUV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_492&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGGYEBRKPEHQKF.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
492,acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/512 GB SSD/Windows 11 Home) A315-23 Notebook,"₹35,699",/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-512-gb-ssd-windows-11-home-a315-23-notebook/p/itm3dfe6441269c3?pid=COMGB64G2N5VR6BC&lid=LSTCOMGB64G2N5VR6BCUD4YGR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_493&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGB64G2N5VR6BC.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
493,acer Swift 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) SF314-43 Thin and Light Lapto...,"₹59,990",/acer-swift-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-sf314-43-thin-light-laptop/p/itm2e14e47e7f287?pid=COMG56TFTZGHZ9CV&lid=LSTCOMG56TFTZGHZ9CV7UNUYW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_494&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG56TFTZGHZ9CV.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
494,ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,"₹1,61,990",/asus-rog-zephyrus-g15-2022-90whr-battery-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-amd-radeon-radeon-165-hz-ga503rm-hq057ws-gaming-laptop/p/itm38fe903ed11f0?pid=COMGGJZFGGWZJFHF&lid=LSTCOMGGJZFGGWZJFHFA9ONJA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_495&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGGJZFGGWZJFHF.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
495,ASUS TUF Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/14...,"₹69,990",/asus-tuf-core-i5-10th-gen-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-144-hz-fx506li-hn270t-gaming-laptop/p/itm23af50cc97f90?pid=COMG3UWZDKRYNTNG&lid=LSTCOMG3UWZDKRYNTNGN06HMV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_496&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG3UWZDKRYNTNG.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
496,ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS - (32 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/AMD ...,"₹1,71,990",/asus-rog-flow-x13-2022-ryzen-9-octa-core-6900hs-32-gb-1-tb-ssd-windows-11-home-4-gb-graphics-amd-radeon-3050-ti-120-hz-gv301re-lj156ws-2-1-gaming-laptop/p/itm061f68f2bb7fb?pid=COMGGJZFVXYDGQBR&lid=LSTCOMGGJZFVXYDGQBRUAQXWF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_497&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGGJZFVXYDGQBR.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
497,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹59,890",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmb03137e77afe7?pid=COMG9NYD3C9ZVGPX&lid=LSTCOMG9NYD3C9ZVGPXPGLLYQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_498&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG9NYD3C9ZVGPX.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
498,HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,"₹59,990",/hp-pavilion-gaming-ryzen-5-quad-core-3550h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ec0104ax-laptop/p/itmd913c0c99513d?pid=COMFSFNVHASSGMGQ&lid=LSTCOMFSFNVHASSGMGQKLIXSJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_499&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMFSFNVHASSGMGQ.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
499,Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Thin and...,"₹50,990",/lenovo-ideapad-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-3-14alc6ub-thin-light-laptop/p/itm793c29c5db367?pid=COMG99KMN9BS6C7Z&lid=LSTCOMG99KMN9BS6C7ZWV0HIF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_500&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG99KMN9BS6C7Z.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
500,ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core AMD R9-5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphi...,"₹1,02,990",/asus-rog-flow-x13-2021-ryzen-9-octa-core-amd-r9-5900hs-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-120-hz-gv301qh-k6464ts-2-in-1-2-1-gaming-laptop/p/itme758e87fe31ef?pid=COMG3ZF8T2K87G4E&lid=LSTCOMG3ZF8T2K87G4E4ZPNHN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_501&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMG3ZF8T2K87G4E.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
501,DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti...,"₹1,03,990",/dell-g15-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-165-hz-g15-5511-se-gaming-laptop/p/itm39da14bb5a421?pid=COMGCQQZZYT3G54U&lid=LSTCOMGCQQZZYT3G54UQEYIN0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_502&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGCQQZZYT3G54U.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
502,Lenovo Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 16...,"₹73,990",/lenovo-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ach6-gaming-laptop/p/itmf28f0f61d1438?pid=COMGHMH6KT4YYCZV&lid=LSTCOMGHMH6KT4YYCZVSMRVHB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_503&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMGHMH6KT4YYCZV.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
503,DELL Inspiron Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) Inspiron 3501 Laptop,"₹39,890",/dell-inspiron-core-i3-10th-gen-4-gb-256-gb-ssd-windows-10-home-3501-laptop/p/itm997ad4a2b302f?pid=COMFYZC5RJ2TH2ZZ&lid=LSTCOMFYZC5RJ2TH2ZZ0DCXCR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_504&otracker=search&fm=organic&iid=d0c776d6-72fc-4ffb-bc79-e0a5023893c2.COMFYZC5RJ2TH2ZZ.SEARCH&ppt=None&ppn=None&ssid=e2ipju6ehs0000001669551634881&qH=312f91285e048e09
504,MSI Crosshair 15 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹1,09,990",/msi-crosshair-15-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-b12uez-677in-gaming-laptop/p/itm54b59189d32e7?pid=COMGEY8WPVXF7QQY&lid=LSTCOMGEY8WPVXF7QQYLWEXUW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_505&otracker=search&fm=organic&iid=fae62587-10a5-46e1-8f99-5a7053a6a8ce.COMGEY8WPVXF7QQY.SEARCH&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
505,DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/2 GB Graphics) Inspiron 3501 Thi...,"₹67,990",/dell-inspiron-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-2-graphics-3501-thin-light-laptop/p/itm89027a4b2c82e?pid=COMG24PGYK5YZEGG&lid=LSTCOMG24PGYK5YZEGGOWOQY0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_506&otracker=search&fm=organic&iid=fae62587-10a5-46e1-8f99-5a7053a6a8ce.COMG24PGYK5YZEGG.SEARCH&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
506,acer Swift 3 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Home) SF313-51-506P Thin and Light Laptop,"₹59,434",/acer-swift-3-core-i5-8th-gen-8-gb-256-gb-ssd-windows-10-home-sf313-51-506p-thin-light-laptop/p/itmffy9mgu77gwdj?pid=COMFFY9MHJM3FEHW&lid=LSTCOMFFY9MHJM3FEHWKPZVEK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_507&otracker=search&fm=organic&iid=fae62587-10a5-46e1-8f99-5a7053a6a8ce.COMFFY9MHJM3FEHW.SEARCH&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
507,Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop,"₹37,228",/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14itl05-thin-light-laptop/p/itme5d4463121c64?pid=COMG9VKERHP4FACH&lid=LSTCOMG9VKERHP4FACHOL4YVH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_508&otracker=search&fm=organic&iid=en_ybQ4UddZCQ867rrrK%2Bw08bX%2BdAKc6pRzdYXIpv3eQ370hCtrKfjv%2BlMvqJGGdURG28vg%2F170bIgxIlkq1VYlUA%3D%3D&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
508,HP Pavilion Gaming Ryzen 7 Octa Core AMD R7-5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"₹82,300",/hp-pavilion-gaming-ryzen-7-octa-core-amd-r7-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-15-ec2146ax-laptop/p/itm585a596ffa1af?pid=COMG92FX5XDCS9DW&lid=LSTCOMG92FX5XDCS9DWV4BHEM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_509&otracker=search&fm=organic&iid=fae62587-10a5-46e1-8f99-5a7053a6a8ce.COMG92FX5XDCS9DW.SEARCH&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
509,HP Spectre Intel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro) 14-ea0077TU 2 in 1 Laptop,"₹1,48,900",/hp-spectre-intel-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-pro-14-ea0077tu-2-1-laptop/p/itm28146a6285f48?pid=COMG5VYY2HGETJXW&lid=LSTCOMG5VYY2HGETJXWXTU0EX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_510&otracker=search&fm=organic&iid=fae62587-10a5-46e1-8f99-5a7053a6a8ce.COMG5VYY2HGETJXW.SEARCH&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
510,HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 H...,"₹1,55,490",/hp-omen-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-16-b1361tx-gaming-laptop/p/itm4de195a76ef55?pid=COMGCGSTJRS6MHHR&lid=LSTCOMGCGSTJRS6MHHR70BXJS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_511&otracker=search&fm=organic&iid=fae62587-10a5-46e1-8f99-5a7053a6a8ce.COMGCGSTJRS6MHHR.SEARCH&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
511,RedmiBook Pro Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) Thin and Light Laptop,"₹44,990",/redmibook-pro-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm436427e982703?pid=COMG4Z359A4Z3MFG&lid=LSTCOMG4Z359A4Z3MFGOJQLGB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_512&otracker=search&fm=organic&iid=en_ybQ4UddZCQ867rrrK%2Bw08bX%2BdAKc6pRzdYXIpv3eQ35ac41xhG6iUyd45KEh5yf7kdFLQtD2937Ex5hhcIKj%2Bw%3D%3D&ppt=None&ppn=None&ssid=cvdkjwosn40000001669551635993&qH=312f91285e048e09
